id,sha256,filename,image_url,file_size_bytes,image_width,image_height,latitude,longitude,captured_at,compliance_score,verdict,passed_checks,failed_checks,issues,recommendation,depth_cm,depth_pass,ruler_visible,bedding_visible,duct_bundle_visible,unobstructed,status,ai_override,reviewed_at,created_at,analyzed_at,cluster_id,fcp_id,trench_id,project_id,waypoint_index,original_filename
4008074d-2d03-47de-8e97-e5390fe1ff49,bce57e91891b2b7400e9d113be86f12001c066298cf2a5413aa2199a592f2dfc,bce57e91891b2b7400e9d113be86f12001c066298cf2a5413aa2199a592f2dfc.jpeg,https://vcvxfhzpakyfzfhmkfpv.supabase.co/storage/v1/object/public/photos/bce57e91891b2b7400e9d113be86f12001c066298cf2a5413aa2199a592f2dfc.jpeg,330188,899,1599,46.5530767414313,14.2918366443559,2024-09-24 13:47:43+00,100,compliant,"[""DEPTH_OK"",""RULER_OK"",""DUCT_OK"",""UNOBSTRUCTED_OK"",""LENGTH_OK""]","[""WARNING_TAPE_MISSING"",""BEDDING_MISSING""]","[""gps_from_overlay"",""address:4 Dahlienweg, Maria Rain, Klagenfurt-Land, Kärnten, Austria"",""overlay:24.09.2024 13:47:43.5 | 46.55307003N 14.29180144E ±3,79m | 4 Dahlienweg | Maria Rain | Klagenfurt-Land | Kärnten"",""unknown_trench:SDIRouteSection_120926540801_1729574872"",""original_gps:46.553070,14.291801"",""snapped:2.8m"",""WARNING_TAPE_MISSING"",""BEDDING_MISSING""]",Ensure warning tape and sand bedding are visible in the next photo.,65,true,true,false,true,true,compliant,,,2026-05-16 23:02:46.210373+00,2026-05-16 23:02:46.015+00,,5453a8ca-d0ed-4292-a8b3-2ac3e87f7749,,850747f2-be54-4acf-902c-d095d5a7c525,1,1_WhatsApp Image 2024-09-24 at 19_51_40 (2).jpeg
4141b42f-5029-4537-a90e-d998b5a15727,30ed29bace610006222015b733cafaf9f55b630ed973a16a58cb9bb36f9fabb0,fea21be533398eb6929ef73846140a0a76ecbc5f33b2f8a448a779f7fcd3d490.jpeg,https://vcvxfhzpakyfzfhmkfpv.supabase.co/storage/v1/object/public/photos/fea21be533398eb6929ef73846140a0a76ecbc5f33b2f8a448a779f7fcd3d490.jpeg,497460,1500,2000,46.5639527013505,14.293863236579,2024-09-19 08:53:00+00,95,compliant,"[""RULER_OK"",""DUCT_OK"",""UNOBSTRUCTED_OK"",""LENGTH_OK""]","[""WARNING_TAPE_MISSING"",""BEDDING_MISSING"",""DEPTH_TOO_SHALLOW""]","[""far_from_waypoint:2m"",""gps_from_overlay"",""address:7 Josef-Petritsch-Straße, Maria Rain, Klagenfurt-Land, Kärnten, Austria"",""overlay:19.09.2024 08:53 | 46°33'50,226\""N 14°17'37,98\""E | 7 Josef-Petritsch-Straße | Maria Rain | Klagenfurt-Land | Kärnten"",""unknown_trench:SDIRouteSection_157689456129_1729500895"",""original_gps:46.563952,14.293883"",""snapped:1.5m"",""WARNING_TAPE_MISSING"",""BEDDING_MISSING"",""DEPTH_TOO_SHALLOW""]","Ensure warning tape and bedding are visible, and meet minimum depth requirements.",25,false,true,false,true,true,flagged,,,2026-05-16 22:28:14.410229+00,2026-05-16 22:28:14.285+00,,4d8d5e0f-9b48-4182-9958-7550ad167946,,850747f2-be54-4acf-902c-d095d5a7c525,1,1_WhatsApp Image 2024-09-19 at 11_43_13 (2).jpeg
4559542f-6096-43f2-811c-a24dec0f70da,719476c8d1bee90e51a6dd88b773f1a302cc5baabaf16dbba4a3f86353745877,539532a91c6f24777aa23899638c89a5a0f63b2e8920bbb760a73d202a6bbe3b.jpeg,https://vcvxfhzpakyfzfhmkfpv.supabase.co/storage/v1/object/public/photos/539532a91c6f24777aa23899638c89a5a0f63b2e8920bbb760a73d202a6bbe3b.jpeg,495009,1200,1600,53.6059386,9.9718301,2024-09-04 13:36:18+00,,,,,"[""off_site"",""off_site:840753m"",""gps_from_address"",""address:Holunderweg 1"",""overlay:04.09.2024 13:36:18 | 1 Holunderweg | Holunderweg 1""]",,,,,,,,flagged,,,2026-05-16 20:44:48.477782+00,,,,,850747f2-be54-4acf-902c-d095d5a7c525,,1_WhatsApp Image 2024-09-04 at 13_50_19 (1).jpeg
46700420-9d6b-413e-ac38-f27beeaae7e6,318453dde8a6bf73dde9b7360a05a1ef614079d522c040d72b7f12aee3343843,7774e0352effd71d8d95975578d727cc506abf7735d41e776cb3be186f1dc50e.jpg,https://vcvxfhzpakyfzfhmkfpv.supabase.co/storage/v1/object/public/photos/7774e0352effd71d8d95975578d727cc506abf7735d41e776cb3be186f1dc50e.jpg,655156,1536,2048,46.5644344467585,14.2878585309072,2024-08-16 14:05:12+00,60,needs_review,"[""DUCT_OK"",""UNOBSTRUCTED_OK"",""LENGTH_OK""]","[""RULER_MISSING"",""DEPTH_UNREADABLE"",""WARNING_TAPE_MISSING"",""BEDDING_MISSING""]","[""far_from_waypoint:6m"",""gps_from_address"",""address:8 Kleiberweg, Maria Rain, Klagenfurt-Land, Kärnten"",""overlay:16 авг. 2024 г. 14:05:12 | 8 Kleiberweg | Maria Rain | Klagenfurt-Land | Kärnten"",""unknown_trench:SDIRouteSection_57385613825_0"",""original_gps:46.564485,14.287873"",""snapped:5.7m"",""RULER_MISSING"",""DEPTH_UNREADABLE"",""WARNING_TAPE_MISSING"",""BEDDING_MISSING""]",Include a depth reference and warning tape in the next photo.,,false,false,false,true,true,flagged,,,2026-05-16 20:18:30.467967+00,2026-05-16 20:18:30.439+00,,6687f8b7-b408-46a7-98a3-64bf8edc4386,,850747f2-be54-4acf-902c-d095d5a7c525,3,1_IMG-20240816-WA0045.jpg
468e4ca2-24d2-4398-9d6f-97f1606947c9,ddb2a4fe91877901e58c650fb97fab724c2f03b3dc5cf86e16fb04efa9fe70c7,8a938eb5e36cb0acd8ba11fdbe4ff678c2dcec83d8339463cfc2bcac81842378.jpeg,https://vcvxfhzpakyfzfhmkfpv.supabase.co/storage/v1/object/public/photos/8a938eb5e36cb0acd8ba11fdbe4ff678c2dcec83d8339463cfc2bcac81842378.jpeg,331166,960,1280,46.5570735973035,14.2911066859228,2024-09-04 11:55:36+00,100,compliant,"[""DEPTH_OK"",""RULER_OK"",""DUCT_OK"",""UNOBSTRUCTED_OK"",""LENGTH_OK""]","[""WARNING_TAPE_MISSING"",""BEDDING_MISSING""]","[""far_from_waypoint:1m"",""gps_from_address"",""address:5 Birkenweg, Maria Rain, Klagenfurt-Land, Kärnten"",""overlay:4 сент. 2024 г. 11:55:36 | 5 Birkenweg | Maria Rain | Klagenfurt-Land | Kärnten"",""unknown_trench:SDIRouteSection_108783610369_1702994229"",""original_gps:46.557076,14.291089"",""snapped:1.4m"",""WARNING_TAPE_MISSING"",""BEDDING_MISSING""]",Continue to provide clear documentation with all required elements.,75,true,true,false,true,true,flagged,,,2026-05-16 20:47:33.438156+00,2026-05-16 20:47:33.389+00,,d51622c0-9035-40dd-a54b-1d9e263f9ca3,,850747f2-be54-4acf-902c-d095d5a7c525,5,1_WhatsApp Image 2024-09-04 at 18_10_43.jpeg
46a3c1bb-e726-423b-8b0a-3de84b3b9cb3,fda53427209e0bd089763ae36f628d325c0f8d801814771f927241076176f1cb,af48d6b4a87731a9abadbb778a01d88ae8a07e5a3902052391b0c61b9801887a.jpeg,https://vcvxfhzpakyfzfhmkfpv.supabase.co/storage/v1/object/public/photos/af48d6b4a87731a9abadbb778a01d88ae8a07e5a3902052391b0c61b9801887a.jpeg,669256,1500,2000,46.5642357941624,14.2935018899315,2024-09-19 10:54:00+00,90,compliant,"[""RULER_OK"",""DUCT_OK"",""PIPE_ENDS_OK"",""UNOBSTRUCTED_OK"",""LENGTH_OK""]","[""BEDDING_MISSING"",""DEPTH_TOO_SHALLOW""]","[""far_from_waypoint:2m"",""gps_from_overlay"",""address:4 Josef-Petritsch-Straße, Maria Rain, Klagenfurt-Land, Kärnten"",""overlay:19.09.2024 10:54 | 46°33'51,318\""N 14°17'36,642\""E | 4 Josef-Petritsch-Straße | Maria Rain | Klagenfurt-Land | Kärnten"",""unknown_trench:SDIRouteSection_158087322113_1729501070"",""original_gps:46.564255,14.293512"",""snapped:2.3m"",""BEDDING_MISSING"",""DEPTH_TOO_SHALLOW""]",Ensure sufficient depth (at least 60cm) and add bedding material in future sections.,55,false,true,false,true,true,flagged,,,2026-05-16 22:28:01.18364+00,2026-05-16 22:28:01.06+00,,4d8d5e0f-9b48-4182-9958-7550ad167946,,850747f2-be54-4acf-902c-d095d5a7c525,2,1_WhatsApp Image 2024-09-19 at 11_43_12.jpeg
46db715e-62e6-409f-8737-2228a33573d1,4d6f7406aa2876dc489f83bea97e7ebd94933e7061050f317acae08d9dd4381b,4d6f7406aa2876dc489f83bea97e7ebd94933e7061050f317acae08d9dd4381b.jpeg,https://vcvxfhzpakyfzfhmkfpv.supabase.co/storage/v1/object/public/photos/4d6f7406aa2876dc489f83bea97e7ebd94933e7061050f317acae08d9dd4381b.jpeg,388662,1200,1600,46.5545257682767,14.2930693924427,2024-09-19 11:40:47+00,65,needs_review,"[""DUCT_OK"",""PIPE_ENDS_OK"",""UNOBSTRUCTED_OK"",""LENGTH_OK""]","[""DEPTH_UNREADABLE"",""BEDDING_MISSING""]","[""gps_from_overlay"",""address:Dahlienweg 14, 9161 Maria Rain, Austria"",""overlay:19.09.2024 11:40:47 | 46.55454369N 14.29306081E | Dahlienweg 14, 9161 Maria Rain, Австрия"",""unknown_trench:SDIRouteSection_123227063297_1729575810"",""original_gps:46.554544,14.293061"",""snapped:2.1m"",""DEPTH_UNREADABLE"",""BEDDING_MISSING""]",Include a visible depth reference in the next photo.,,false,false,false,true,true,needs_review,,,2026-05-16 23:00:10.344177+00,2026-05-16 23:00:10.157+00,,5453a8ca-d0ed-4292-a8b3-2ac3e87f7749,,850747f2-be54-4acf-902c-d095d5a7c525,1,1_WhatsApp Image 2024-09-19 at 17_23_00.jpeg
4700a259-9aef-4a0a-b7e0-2651fe1f100c,ed7cea6911da9fddd0d662e1d2827c46b6b278cdf70c997d74964790487bd8a5,c7f8c4112daf7b855036d3153b85ae7255ce4893ed9af9b2789537b5e671c767.jpeg,https://vcvxfhzpakyfzfhmkfpv.supabase.co/storage/v1/object/public/photos/c7f8c4112daf7b855036d3153b85ae7255ce4893ed9af9b2789537b5e671c767.jpeg,373394,960,1280,46.5584139780222,14.2963490635269,2024-09-10 15:13:28+00,25,non_compliant,"[""DEPTH_OK"",""RULER_OK"",""UNOBSTRUCTED_OK"",""LENGTH_OK""]","[""NO_CABLES_VISIBLE""]","[""far_from_waypoint:3m"",""gps_from_address"",""address:2 Rosenweg, Maria Rain, Klagenfurt-Land, Kärnten"",""overlay:10 сент. 2024 г. 15:13:28 | 2 Rosenweg | Maria Rain | Klagenfurt-Land | Kärnten"",""unknown_trench:SDIRouteSection_110293330945_1702995496"",""original_gps:46.558387,14.296328"",""snapped:3.4m"",""NO_CABLES_VISIBLE""]",Reshoot the photo when cables or ducts have been laid in the trench.,65,true,true,false,false,true,flagged,,,2026-05-16 22:20:51.426201+00,2026-05-16 22:20:51.313+00,,38d66506-7083-4c41-adae-9c9a8be34abf,,850747f2-be54-4acf-902c-d095d5a7c525,2,1_WhatsApp Image 2024-09-10 at 20_52_50.jpeg
47816ad3-565b-463c-bcd1-fc447d2032ba,dece47a3a5700f0b7ceea23c89242ae8ea79994db3f092377b9ed71d4884d9aa,dece47a3a5700f0b7ceea23c89242ae8ea79994db3f092377b9ed71d4884d9aa.jpeg,https://vcvxfhzpakyfzfhmkfpv.supabase.co/storage/v1/object/public/photos/dece47a3a5700f0b7ceea23c89242ae8ea79994db3f092377b9ed71d4884d9aa.jpeg,145875,720,720,46.5615054417007,14.2868406326718,2024-09-19 16:22:11+00,60,needs_review,"[""DUCT_OK"",""UNOBSTRUCTED_OK"",""LENGTH_OK""]","[""WARNING_TAPE_MISSING"",""BEDDING_MISSING"",""DEPTH_UNREADABLE""]","[""far_from_waypoint:7m"",""gps_from_address"",""address:Bahnhofstraße 2, 9161 Maria-Rain, Austria"",""overlay:19.09.2024, 16:22:11 | Bahnhofstraße 2 | 9161 Мария-Райн | Австрия"",""unknown_trench:SDIRouteSection_92056099073_0"",""original_gps:46.561536,14.286753"",""snapped:7.5m"",""WARNING_TAPE_MISSING"",""BEDDING_MISSING"",""DEPTH_UNREADABLE""]",Include a depth measurement ruler in the next photo and ensure warning tape is visible if applicable.,,false,false,false,true,true,flagged,,,2026-05-16 23:00:17.011553+00,2026-05-16 23:00:16.828+00,,3ae34aad-bd16-4191-9793-310202def4f0,,850747f2-be54-4acf-902c-d095d5a7c525,4,1_WhatsApp Image 2024-09-19 at 19_22_40 (1).jpeg
478856c1-1b59-43e3-8cee-065f856d2861,8a8ad652e00570f979aebdceeba138a45037f50bf26d23dcfdaec0388c24216a,d52c067ed928f633f70afe58f0eb7bd9a1b67573f66d6247a47dc468387c047f.jpeg,https://vcvxfhzpakyfzfhmkfpv.supabase.co/storage/v1/object/public/photos/d52c067ed928f633f70afe58f0eb7bd9a1b67573f66d6247a47dc468387c047f.jpeg,754343,1536,2048,46.5547559792611,14.2928224615753,2024-09-18 13:33:52+00,100,compliant,"[""DEPTH_OK"",""RULER_OK"",""DUCT_OK"",""UNOBSTRUCTED_OK"",""LENGTH_OK""]","[""WARNING_TAPE_MISSING"",""BEDDING_MISSING""]","[""far_from_waypoint:11m"",""gps_from_overlay"",""address:Kirschnerstraße 24, 9161 Maria Rain, Austria"",""overlay:18.09.2024 13:33:52 | 46.55482017N 14.29292858E | Kirschnerstraße 24 | 9161 Maria Rain | Австрия"",""unknown_trench:SDIRouteSection_123480400641_1729576008"",""original_gps:46.554820,14.292929"",""snapped:10.8m"",""WARNING_TAPE_MISSING"",""BEDDING_MISSING""]",Ensure warning tape and sand bedding are visible in future photos.,140,true,true,false,true,true,flagged,,,2026-05-16 22:26:42.143361+00,2026-05-16 22:26:42.005+00,,5453a8ca-d0ed-4292-a8b3-2ac3e87f7749,,850747f2-be54-4acf-902c-d095d5a7c525,0,1_WhatsApp Image 2024-09-18 at 18_18_04.jpeg
484d422c-902a-46e4-a060-617cd3fee440,95b8c00a2973c365f213677177c0c37fde5ffa208c5e6f69f657c94a46c26e1a,ea3694772f8377e39addd95144b363e6cef7133df2c4218153773b1c389a4188.jpeg,https://vcvxfhzpakyfzfhmkfpv.supabase.co/storage/v1/object/public/photos/ea3694772f8377e39addd95144b363e6cef7133df2c4218153773b1c389a4188.jpeg,706947,1536,2048,46.5614413511748,14.2874533751388,2024-09-05 14:17:22+00,60,needs_review,"[""DUCT_OK"",""UNOBSTRUCTED_OK"",""LENGTH_OK""]","[""RULER_MISSING"",""DEPTH_UNREADABLE"",""WARNING_TAPE_MISSING"",""BEDDING_MISSING""]","[""far_from_waypoint:3m"",""gps_from_overlay"",""address:2 Toppelsdorferstraße, Maria Rain, Klagenfurt-Land, Kärnten"",""overlay:5 сент 2024 г. 14:17:22 | 46.56145883N 14.28743057E ±4,86m | 2 Toppelsdorferstraße | Maria Rain | Klagenfurt-Land | Kärnten"",""unknown_trench:SDIRouteSection_78533220865_0"",""original_gps:46.561459,14.287431"",""snapped:2.6m"",""RULER_MISSING"",""DEPTH_UNREADABLE"",""WARNING_TAPE_MISSING"",""BEDDING_MISSING""]",Include a depth measurement reference in the next photo.,,false,false,false,true,true,flagged,,,2026-05-16 20:48:53.608114+00,2026-05-16 20:48:53.566+00,,3ae34aad-bd16-4191-9793-310202def4f0,,850747f2-be54-4acf-902c-d095d5a7c525,2,1_WhatsApp Image 2024-09-05 at 17_27_40.jpeg
48ce01cb-1f4d-423f-83b0-ed331df21b42,45909c09291e551e93d3f024d8f859c2181aee85caff9ea653f0e6127d26cf48,d21f018e6ac2616275b16eee03a8119a907db5deb870e85f8661a86128eb7825.jpeg,https://vcvxfhzpakyfzfhmkfpv.supabase.co/storage/v1/object/public/photos/d21f018e6ac2616275b16eee03a8119a907db5deb870e85f8661a86128eb7825.jpeg,330895,1080,1440,46.5581223546492,14.2898612526229,2024-09-04 18:56:56+00,60,needs_review,"[""DUCT_OK"",""PIPE_ENDS_OK"",""UNOBSTRUCTED_OK"",""LENGTH_OK""]","[""RULER_MISSING"",""WARNING_TAPE_MISSING"",""BEDDING_MISSING""]","[""far_from_waypoint:2m"",""gps_from_overlay"",""address:9 Schulweg, Maria Rain, Klagenfurt-Land 9161, Austria"",""overlay:04.09.2024 18:56:56 | 46°33'29,30965\""N 14°17'23,54444\""E | 9 Schulweg | Maria Rain, Klagenfurt-Land 9161 | Австрия"",""unknown_trench:SDIRouteSection_157044624385_1729588295"",""original_gps:46.558142,14.289873"",""snapped:2.3m"",""RULER_MISSING"",""WARNING_TAPE_MISSING"",""BEDDING_MISSING""]",Include a depth reference leaning against the trench wall in the next photo.,,false,false,false,true,true,flagged,,,2026-05-16 22:19:00.44206+00,2026-05-16 22:19:00.333+00,,b45e1be7-dd78-4e30-be7c-de24fae75117,,850747f2-be54-4acf-902c-d095d5a7c525,1,1_WhatsApp Image 2024-09-04 at 22_33_35.jpeg
48eba536-0f6e-48c1-a45b-3ba8f7a8c723,ca60003192de37212a1c697c6099f4404aeec556c6ffaeae0050c6c164e6d6ac,b6c51bd04b57b5169c159362d262650c82711af3c00da9ce955cc8a2f2d6c1cf.jpeg,https://vcvxfhzpakyfzfhmkfpv.supabase.co/storage/v1/object/public/photos/b6c51bd04b57b5169c159362d262650c82711af3c00da9ce955cc8a2f2d6c1cf.jpeg,360217,1200,1600,46.5615189309125,14.2885236394986,2024-09-04 10:42:39+00,65,needs_review,"[""DUCT_OK"",""UNOBSTRUCTED_OK"",""LENGTH_OK""]","[""DEPTH_UNREADABLE"",""RULER_MISSING"",""BEDDING_MISSING""]","[""far_from_waypoint:3m"",""gps_from_address"",""address:8 Toppelsdorferstraße, Maria Rain, Klagenfurt-Land, Kärnten, Austria"",""overlay:4 сент. 2024 г. 10:42:39 | 8 Toppelsdorferstraße | Maria Rain | Klagenfurt-Land | Kärnten"",""unknown_trench:SDIRouteSection_113169330177_1650890547"",""original_gps:46.561501,14.288558"",""snapped:3.3m"",""DEPTH_UNREADABLE"",""RULER_MISSING"",""BEDDING_MISSING""]",Include a depth reference in the next photo and ensure proper bedding is visible.,,false,false,false,true,true,flagged,,,2026-05-16 20:46:37.140437+00,2026-05-16 20:46:37.096+00,,3ae34aad-bd16-4191-9793-310202def4f0,,850747f2-be54-4acf-902c-d095d5a7c525,4,1_WhatsApp Image 2024-09-04 at 17_11_24.jpeg
4a7558a7-2bd8-4ba0-a6cc-ca1adfae83b6,f4390148ad1840f322494781e2442196e8125e2862efd048d2881d7b0ced8d7e,d8600fe599e90d37b1cf51710bccb0c897865eb41ab090420d7ec13d61e9c03d.jpg,https://vcvxfhzpakyfzfhmkfpv.supabase.co/storage/v1/object/public/photos/d8600fe599e90d37b1cf51710bccb0c897865eb41ab090420d7ec13d61e9c03d.jpg,445706,1080,1920,46.5646652500594,14.2923690844327,2024-08-12 15:28:04+00,65,needs_review,"[""DUCT_OK"",""UNOBSTRUCTED_OK"",""LENGTH_OK""]","[""RULER_MISSING"",""DEPTH_UNREADABLE"",""BEDDING_MISSING""]","[""far_from_waypoint:1m"",""gps_from_overlay"",""address:34 Toppelsdorferstraße, Maria Rain, Klagenfurt-Land, Kärnten"",""overlay:12.08.2024 15:28:04.0 | 46.5646667N 14.29236106E ±3,79m | 34 Toppelsdorferstraße | Maria Rain | Klagenfurt-Land | Kärnten"",""unknown_trench:SDIRouteSection_156226610945_1729500269"",""original_gps:46.564667,14.292361"",""snapped:0.6m"",""RULER_MISSING"",""DEPTH_UNREADABLE"",""BEDDING_MISSING""]",Include a depth measurement device in the trench for the next photo.,,false,false,false,true,true,flagged,,,2026-05-16 20:17:31.917025+00,2026-05-16 20:17:31.872+00,,4d8d5e0f-9b48-4182-9958-7550ad167946,,850747f2-be54-4acf-902c-d095d5a7c525,2,1_IMG-20240812-WA0034.jpg
4ad19867-e348-45d7-9a7c-4e3b1c149e07,0973661faa77f83910d45788a0db599ae9acf8c760d3be06fc944074e47c2e0b,70eba5152cb12501b68cec66985e7b17dac35e0caaa6a0f067590296790e2596.jpeg,https://vcvxfhzpakyfzfhmkfpv.supabase.co/storage/v1/object/public/photos/70eba5152cb12501b68cec66985e7b17dac35e0caaa6a0f067590296790e2596.jpeg,395326,1536,2048,46.5580384821553,14.2904025973209,2024-09-10 14:00:16+00,60,needs_review,"[""DUCT_OK"",""PIPE_ENDS_OK"",""UNOBSTRUCTED_OK"",""LENGTH_OK""]","[""WARNING_TAPE_MISSING"",""BEDDING_MISSING"",""RULER_MISSING"",""DEPTH_UNREADABLE""]","[""far_from_waypoint:1m"",""gps_from_address"",""address:7 Schulweg, Maria Rain, Klagenfurt-Land, Kärnten"",""overlay:10 сент. 2024 г. 14:00:16 | 7 Schulweg | Maria Rain | Klagenfurt-Land | Kärnten"",""unknown_trench:SDIRouteSection_111951591169_0"",""original_gps:46.558046,14.290404"",""snapped:0.8m"",""WARNING_TAPE_MISSING"",""BEDDING_MISSING"",""RULER_MISSING"",""DEPTH_UNREADABLE""]",Include a depth measurement tool in the next photo.,,false,false,false,true,true,flagged,,,2026-05-16 22:20:35.998921+00,2026-05-16 22:20:35.859+00,,b45e1be7-dd78-4e30-be7c-de24fae75117,,850747f2-be54-4acf-902c-d095d5a7c525,7,1_WhatsApp Image 2024-09-10 at 19_48_51 (1).jpeg
4ae25bfd-4e3c-4764-8caf-aba9a59c19fc,203dc4b0a2bf2f50f8ad461536ac72cd24a379cff79b76222702413014f278a6,4b629c726370bddeb5bb36a15ec5f8894540a7f400c0a547e17835238da1c24e.jpeg,https://vcvxfhzpakyfzfhmkfpv.supabase.co/storage/v1/object/public/photos/4b629c726370bddeb5bb36a15ec5f8894540a7f400c0a547e17835238da1c24e.jpeg,608893,1080,1920,46.5565084384523,14.2937008431181,2024-09-14 11:25:00+00,98,compliant,"[""DEPTH_OK"",""RULER_OK"",""DUCT_OK"",""PIPE_ENDS_OK"",""UNOBSTRUCTED_OK"",""LENGTH_OK""]","[""WARNING_TAPE_MISSING"",""BEDDING_MISSING""]","[""far_from_waypoint:1m"",""gps_from_overlay"",""address:Kirchenstraße, Maria Rain, 9161, Carinthia, Austria"",""overlay:Maria Rain, Carinthia, Austria | Kirchenstraße, Maria Rain, 9161, Carinthia, | Austria | Lat 46.556513, Long 14.293693 | 09/14/2024 11:25 AM GMT+02:00 | Note : Captured by GPS Map Camera"",""unknown_trench:SDIRouteSection_151360034561_1729585765"",""original_gps:46.556513,14.293693"",""snapped:0.8m"",""WARNING_TAPE_MISSING"",""BEDDING_MISSING""]",Ensure warning tape and sand bedding are included in future photos.,65,true,true,false,true,true,flagged,,,2026-05-16 22:23:42.024282+00,2026-05-16 22:23:41.902+00,,d51622c0-9035-40dd-a54b-1d9e263f9ca3,,850747f2-be54-4acf-902c-d095d5a7c525,0,1_WhatsApp Image 2024-09-14 at 14_10_33.jpeg
4bdc938f-4112-4f97-88b4-36f5bd8dd0a7,a3f6c064c8fe4e7706652db8e7e2b776f21eda8010bf169983da92030c2693c4,772475683871338ee83c9ff1bf9a586fc5af36bf4aab3ff0cfd57c72b4def5f2.jpeg,https://vcvxfhzpakyfzfhmkfpv.supabase.co/storage/v1/object/public/photos/772475683871338ee83c9ff1bf9a586fc5af36bf4aab3ff0cfd57c72b4def5f2.jpeg,388495,1200,1600,46.5557482846353,14.2927427496761,2024-09-13 14:21:56+00,65,needs_review,"[""BEDDING_OK"",""DUCT_OK"",""UNOBSTRUCTED_OK"",""LENGTH_OK""]","[""RULER_MISSING"",""WARNING_TAPE_MISSING""]","[""far_from_waypoint:2m"",""gps_from_overlay"",""address:Kirschnerstraße 18, 9161 Maria Rain, Austria"",""overlay:13.09.2024 14:21:56 | 46.55575272N 14.29272151E | Kirschnerstraße 18, 9161 Maria Rain, Австрия"",""unknown_trench:SDIRouteSection_129074070529_1729578267"",""original_gps:46.555753,14.292722"",""snapped:1.7m"",""RULER_MISSING"",""WARNING_TAPE_MISSING""]",Include a depth reference in the next photo to show the trench depth.,,false,false,true,true,true,flagged,,,2026-05-16 22:23:23.052107+00,2026-05-16 22:23:22.943+00,,d51622c0-9035-40dd-a54b-1d9e263f9ca3,,850747f2-be54-4acf-902c-d095d5a7c525,1,1_WhatsApp Image 2024-09-13 at 17_38_11.jpeg
4cc0def3-bc0a-4637-9dae-1cafc33cc29b,b2c308dabdeb99fdd9b0cc4567f1bba23f673de7056fefe831625f31f863edaa,a6e4b49afffe22c5c569b311628eb312380c0d9e635e9908f10f09d4036b295d.jpeg,https://vcvxfhzpakyfzfhmkfpv.supabase.co/storage/v1/object/public/photos/a6e4b49afffe22c5c569b311628eb312380c0d9e635e9908f10f09d4036b295d.jpeg,308142,1200,1600,46.5616146490047,14.2884102981453,2024-09-04 14:20:33+00,20,non_compliant,"[""UNOBSTRUCTED_OK"",""LENGTH_OK""]","[""NO_CABLES_VISIBLE"",""RULER_MISSING""]","[""far_from_waypoint:5m"",""gps_from_overlay"",""address:Toppelsdorferstraße 8, 9161 Maria Rain, Austria"",""overlay:04.09.2024 14:20:33 | 46.56166105N 14.28840678E | Toppelsdorferstraße 8, 9161 Maria Rain, Австрия"",""unknown_trench:SDIRouteSection_108395452161_1650888583"",""original_gps:46.561661,14.288407"",""snapped:5.2m"",""NO_CABLES_VISIBLE"",""RULER_MISSING""]",Photo does not show cables/ducts inside the trench; reshoot to include them and a depth ruler.,,false,false,false,false,true,flagged,,,2026-05-16 20:44:59.515403+00,2026-05-16 20:44:59.499+00,,3ae34aad-bd16-4191-9793-310202def4f0,,850747f2-be54-4acf-902c-d095d5a7c525,1,1_WhatsApp Image 2024-09-04 at 17_09_28.jpeg
4dac0a09-cbb1-4ed6-98a5-90890c808185,62df63d39a7636f997c9489c246b1bf3092643299ba57213226f10d6cd2db2b9,8ef370461d8739d0012a0ef8d04ec8904dff9506a80d87175795cfb477b4f02e.jpeg,https://vcvxfhzpakyfzfhmkfpv.supabase.co/storage/v1/object/public/photos/8ef370461d8739d0012a0ef8d04ec8904dff9506a80d87175795cfb477b4f02e.jpeg,335251,1200,1600,46.5618175757062,14.288893193011,2024-09-10 10:29:20+00,98,compliant,"[""DEPTH_OK"",""RULER_OK"",""DUCT_OK"",""UNOBSTRUCTED_OK"",""LENGTH_OK""]","[""WARNING_TAPE_MISSING"",""BEDDING_MISSING""]","[""far_from_waypoint:1m"",""gps_from_address"",""address:Toppelsdorferstraße 12"",""overlay:10.09.2024 10:29:20 | 12 Toppelsdorferstraße | Toppelsdorferstraße 12"",""unknown_trench:SDIRouteSection_78865403137_0"",""original_gps:46.561824,14.288896"",""snapped:0.7m"",""WARNING_TAPE_MISSING"",""BEDDING_MISSING""]",Ensure warning tape and bedding are visible in future documentation photos.,65,true,true,false,true,true,flagged,,,2026-05-16 22:19:42.92205+00,2026-05-16 22:19:42.806+00,,3ae34aad-bd16-4191-9793-310202def4f0,,850747f2-be54-4acf-902c-d095d5a7c525,6,1_WhatsApp Image 2024-09-10 at 16_34_56.jpeg
